,roi_id,5HT1a,5HT1b,5HT2a,5HT4,5HT6,5HTT,A4B2,CB1,D1,D2,DAT,GABAa-bz,H3,M1,MU,NAT,NMDA,VAChT,mGluR5,vox_id,pls_x_score_0
6959,215.0,0.2239866,0.5056389,1.0896103,0.35836187,1.1237828,0.8075104,-0.09923702,-0.3129621,0.8133561,-0.2938849,0.23707213,0.37384912,0.13776292,0.9469888,-0.46833313,0.7676323,0.95201033,-0.14854915,0.9343855,6959,7.891920455351003
6960,230.0,0.16849439,0.5199407,1.0990635,0.34288713,1.1455088,0.7315949,0.08482361,-0.26808703,0.79547244,-0.3039754,0.19564146,0.97227913,0.14140362,0.7961281,-0.37483126,0.8043311,1.2947168,-0.18889801,0.95078355,6960,8.667309603773251
6961,230.0,0.083849475,0.4625212,1.1618323,0.35064992,1.1508403,0.6878276,0.27090186,-0.26182726,0.7910314,-0.29904547,0.10303121,1.5352074,0.19860967,0.7102696,-0.3230531,0.8562966,1.2492518,-0.18173267,0.81566113,6961,9.708240155000107
6962,230.0,0.08257073,0.43021092,1.2520328,0.41012806,1.1494058,0.7088628,0.29452378,-0.2627602,0.622157,-0.2701577,0.05136445,1.1035795,0.25570205,0.7206637,-0.2898824,0.7650638,1.1959351,-0.13331318,0.6921558,6962,9.73404785112366
6966,229.0,0.04651366,-0.035700604,0.607861,0.21323657,0.83755714,0.15708145,0.08775484,-0.2386474,-0.17048508,-0.21709655,-0.4945481,0.49874368,-0.10388884,0.6655428,-0.28140754,0.3218459,0.24150348,-0.2255259,0.29319337,6966,3.459206982061546
6967,229.0,-0.07981458,-0.25941238,-0.19511585,-0.33008358,0.6127009,-0.36718395,-0.22645372,-0.29709214,-0.36432466,-0.23382665,-0.7675047,-0.7215277,-0.140441,0.4864469,-0.36972794,0.35521984,0.29511562,-0.3209091,0.037436586,6967,1.1716589039466319
6969,245.0,-0.549837,-1.1662549,0.80671626,0.6427822,-0.2569367,-0.34997162,-0.7493341,-0.4611904,-0.99949455,-0.3788628,-1.2173953,0.10454652,-0.32676658,-0.16077732,-0.8448238,-0.17935695,-1.7522773,-0.41888833,-0.8301979,6969,-3.0428976239708367
6974,231.0,0.3157919,0.36098707,-0.6884309,-0.729488,1.055565,0.09005052,-0.12868981,-0.20879325,1.0687681,-0.3087093,0.35697803,-1.2677506,0.2823841,0.9173806,-0.28523275,0.35227615,1.2217013,-0.18026696,0.9879861,6974,7.854399068831095
6975,230.0,0.2953339,0.41262996,0.5760451,0.05213517,1.1421402,0.56920576,0.038574852,-0.12768894,1.0130769,-0.30666724,0.30336165,-0.29506993,0.3830446,0.8849508,-0.20746839,0.5612804,1.255959,-0.17329411,0.94076467,6975,8.062647094834924
6976,230.0,0.23216987,0.51874954,1.0861193,0.35338342,1.1768786,0.7122058,0.16392443,-0.07367436,0.906015,-0.29247415,0.26583022,0.25321624,0.3479788,0.8057883,-0.18587193,0.76487356,1.3258206,-0.23426156,0.89083123,6976,8.672169261713256
6977,230.0,0.17514303,0.42670998,1.1942974,0.394535,1.1813717,0.68807805,0.2448425,-0.06275862,0.9265391,-0.2692417,0.17809412,0.818416,0.28000608,0.7863582,-0.18846425,0.98029923,1.2366352,-0.20277488,0.84422016,6977,9.243599915091709
6978,230.0,0.19227672,0.3669765,1.185248,0.36213496,1.1773933,0.65539974,0.18371895,-0.08216586,0.84084153,-0.24460772,0.13227648,0.9528552,0.2181181,0.8418064,-0.15408179,0.94055104,1.2039582,-0.1716619,0.7493498,6978,8.755465919250698
6979,230.0,0.2572308,0.35866627,1.0124258,0.33673358,1.1543776,0.56991965,0.0812265,-0.095528714,0.6558839,-0.22413866,0.014320474,0.37312573,0.07692156,0.8675067,-0.11156038,0.59393734,0.9876104,-0.17759575,0.56260234,6979,8.036830246380767
6981,227.0,0.26362404,0.18481416,0.94316494,0.40622512,1.0041146,0.47355735,0.33046418,-0.044351935,0.3354184,-0.18927749,-0.23280257,0.73860455,-0.09698475,0.79986084,-0.09829494,-0.010374047,0.013070944,-0.22820961,0.49748647,6981,5.262435103897057
6982,229.0,0.26081115,0.019956268,-0.2208752,-0.3445751,0.8863508,-0.17194265,0.17228417,-0.063453294,0.16942434,-0.22280982,-0.33272406,-0.74554086,-0.06942857,0.7795978,-0.1356238,0.05959605,0.44867375,-0.2241817,0.43114555,6982,2.8342856095352396
6983,229.0,0.17284158,-0.09807734,0.32372105,0.23948064,0.72238106,-0.13457614,-0.077803954,-0.11578788,-0.018173955,-0.21749227,-0.5696113,-0.2447017,-0.061643165,0.61910266,-0.18626358,0.21926403,0.26958868,-0.27592185,0.24902298,6983,0.9307847634253923
6984,245.0,0.09305545,-0.2706499,1.2961015,1.0971762,0.46616593,0.1012495,-0.18967453,-0.16661875,-0.3188354,-0.24306162,-0.7070643,0.6801502,-0.05533021,0.38551208,-0.29050034,0.1764891,-0.7220385,-0.25069436,-0.05930702,6984,-0.2819876288443576
6989,230.0,0.2866392,0.35298535,-0.49361673,-0.6085578,1.0613478,0.14842182,0.15943697,-0.07018856,1.0566456,-0.3265078,0.33065733,-1.1511197,0.5418306,0.84925175,-0.048429,0.46759772,1.1655618,-0.15337943,0.96600324,6989,7.77650707602353
6990,230.0,0.37793308,0.276403,0.12291256,-0.22702684,1.1314691,0.3564983,0.18288763,0.028433343,0.9636267,-0.2985297,0.294588,-0.6814142,0.55234665,0.84454435,-0.032300442,0.57292074,1.3738397,-0.18771137,0.9430463,6990,7.631614851990566
6991,230.0,0.4247309,0.29288417,0.8237051,0.18282516,1.1497791,0.5879028,0.31364077,0.06780625,0.94310254,-0.2733758,0.20587726,-0.005119816,0.4285622,0.86412805,-0.016332837,0.6784159,1.2038797,-0.192972,0.8751804,6991,7.696348924032152
6992,230.0,0.30172715,0.3323093,1.1278789,0.33902705,1.1443135,0.64353865,0.32110435,0.04875254,1.0145171,-0.24922575,0.15957212,0.33236754,0.27507395,0.9102094,-0.00037409645,0.7256464,1.0636215,-0.16078044,0.7397389,6992,7.697668105932924
6993,230.0,0.351849,0.31139046,-0.10563932,-0.3674863,1.1178337,0.07297399,0.22722186,0.01969789,0.9002538,-0.22029738,0.04502786,-0.74249274,0.05851813,0.89040977,0.018453592,0.4634461,0.7637289,-0.16008854,0.62505674,6993,7.182015181674531
6994,227.0,0.37409702,0.23520665,0.46178925,0.065201804,1.0536385,0.28686726,0.23316164,0.041157737,0.8302794,-0.18697003,-0.02467341,-0.1733938,-0.12957951,0.8376237,0.016503524,0.13872254,0.28931507,-0.18859716,0.5774762,6994,5.7507750869054135
6995,227.0,0.40222684,0.19725135,0.038321394,-0.13937093,0.9523034,0.030404886,0.19569494,0.08156838,0.66284513,-0.18548732,-0.18016087,-0.55713195,-0.14879912,0.82822484,-0.011712592,0.028521098,0.50305325,-0.20581312,0.5160676,6995,4.204888150003661
6996,227.0,0.35389504,0.038569756,0.73359597,0.5982723,0.84015983,0.15783344,0.10045407,0.07252513,0.38522848,-0.21865514,-0.26935938,0.15729359,-0.08815272,0.76552457,-0.028435327,-0.018068314,0.6001158,-0.2335109,0.4518526,6996,2.738167259646984
7003,230.0,0.36463517,0.34421468,-0.83354765,-0.8226882,0.932158,0.06469846,0.3172354,-0.08594325,1.1027352,-0.34339362,0.37842456,-1.3372711,0.4783148,0.78282696,0.07983415,0.10286586,1.3691427,-0.13463487,1.0627817,7003,8.055404409595626
7004,230.0,0.49249786,0.39610624,-0.14249837,-0.39337495,1.0568638,0.31157196,0.27580747,0.09670558,1.115938,-0.2939604,0.34674224,-0.9698178,0.5872741,0.8619431,0.11287491,0.29998353,1.4589378,-0.11213378,0.95278573,7004,7.791435918643605
7005,230.0,0.5469672,0.303766,0.54863524,0.018387418,1.1127205,0.5359261,0.41655055,0.20383137,1.1030953,-0.25015098,0.25705653,-0.4763464,0.5515444,0.90025806,0.14949477,0.5133678,1.15249,-0.10770488,0.91261274,7005,7.376003129234363
7006,230.0,0.5436429,0.24443582,0.20950727,-0.19452707,1.1229476,0.35985252,0.4961668,0.22121842,1.1353817,-0.22720686,0.20733938,-0.6300128,0.4101893,0.921102,0.17699894,0.63058835,0.94573706,-0.12334783,0.8303222,7006,7.302514692903002
7008,227.0,0.49198642,0.26213482,0.4347448,0.29559824,1.0389234,0.1921964,0.40916097,0.21365793,0.85224396,-0.18404904,0.028942952,-0.28454134,0.007226163,0.8416141,0.15332818,0.16513486,0.63867664,-0.17765965,0.73234016,7008,5.079076402476745
7009,227.0,0.49837935,0.19486485,1.1007584,0.89418966,0.9240277,0.39789554,0.18121918,0.22953935,0.70785433,-0.21552204,-0.09729924,0.37857345,-0.021395048,0.8992962,0.10526537,0.14108525,0.8065764,-0.20443447,0.5691717,7009,3.8010017620131644
7017,230.0,0.7413183,0.50154585,-0.79380107,-0.7985886,0.9915371,0.19036445,0.41172808,0.17034277,1.058086,-0.25371873,0.37452537,-1.3725014,0.4989125,0.83588207,0.27890813,0.20052415,0.93824446,-0.14540821,1.1153394,7017,8.499429386330101
7019,230.0,0.73543644,0.3270135,0.4957156,0.138164,1.196116,0.5663808,0.5544173,0.465915,1.1507449,-0.16942105,0.23561,-0.5562836,0.5878383,0.9968792,0.3116022,0.50728285,0.87227815,-0.14011872,1.0683722,7019,7.39471284895106
7021,227.0,0.5569405,0.31360543,1.3141764,1.0632185,1.1134007,0.55639714,0.517584,0.46860984,0.75154334,-0.18898323,0.055263963,0.3840601,0.29329184,0.9522498,0.26186958,0.10013862,0.8396299,-0.19763319,0.9090964,7021,4.626254309114074
7025,227.0,0.38074598,-0.297724,1.0041128,0.8013938,0.4664612,0.1637441,-0.117296584,0.055602156,0.17890634,-0.2334291,-0.35953224,0.27560782,0.07272924,0.6531663,-0.007770503,-0.093197085,-0.017872099,-0.18251777,-0.24416411,7025,-0.5961539873661174
7026,227.0,-0.10538709,-0.76664436,0.91997796,0.74211305,-0.008320805,-0.24779497,-0.28710675,-0.11446236,-0.79245216,-0.3179813,-0.76311773,0.17124113,0.032225985,0.20380759,-0.22202519,-0.56739867,-0.8916873,-0.2935089,-0.69768316,7026,-3.543821265361105
7030,234.0,0.85179126,0.50018954,-0.57064843,-0.60333323,1.1763417,0.24448478,0.49529806,0.48290277,0.98115027,-0.16847001,0.35015425,-1.2517272,0.5873985,1.0553654,0.5021076,0.15502569,0.6926249,-0.034211013,1.3702068,7030,9.172792039122985
7033,238.0,0.7029594,0.25736657,1.124958,0.89144194,1.2329526,0.60139817,0.5293007,0.71061534,0.7654663,-0.16374543,0.10839285,0.14280474,0.5354804,1.0777597,0.35258636,0.069448546,0.46428937,-0.16470115,0.9374728,7033,5.324007083956233
7034,238.0,0.666902,0.14258997,0.9545182,0.7294708,1.0856317,0.47805023,0.46721196,0.67674273,0.5617846,-0.18940333,0.0050593275,0.0754686,0.42522693,1.0638483,0.25449455,0.1045212,-0.042573188,-0.15382726,0.6861842,7034,3.3714093718236655
7035,238.0,0.54952437,-0.04349073,1.0153298,0.7828218,0.89086366,0.38935846,0.23007828,0.5705527,0.3361384,-0.18890478,-0.042707924,0.17367105,0.28861666,1.0356039,0.15072885,0.20846674,-0.3877331,-0.18069004,0.2474355,7035,2.836071800438427
7036,227.0,0.4551619,-0.17442514,0.25973958,0.12948698,0.6730682,-0.0020410493,0.099646024,0.3749584,0.15958236,-0.21345529,-0.16212635,-0.4400268,0.14572576,0.89056283,0.06278416,0.16621622,-0.4770755,-0.16236816,-0.16872458,7036,1.5199703880117759
7037,237.0,-0.20511979,-1.1317104,0.78342843,0.6112235,-0.30024523,-0.28601772,-0.32846817,-0.33306214,-1.2060567,-0.39522222,-0.9303037,-0.0051408457,-0.018530548,0.123608485,-0.43513793,-0.5721507,-0.40217242,-0.30305347,-1.0205611,7037,-6.286155108658555
7042,234.0,0.9732607,0.5458704,-0.814098,-0.7921622,1.1400974,0.23788974,0.57227236,0.40893584,1.0127168,-0.20455028,0.37647498,-1.3827406,0.38811508,1.050595,0.62869155,-0.063627236,1.1235918,0.061110076,1.4888382,7042,10.119777286841039
7043,234.0,0.96533316,0.4477145,-0.107146576,-0.14851215,1.3363928,0.47568977,0.7141153,0.70447373,0.9613463,-0.15336488,0.31944656,-0.93057364,0.6058366,1.3088758,0.62776774,0.21408457,0.5051709,-0.0833865,1.4839563,7043,9.540811410491367
7044,238.0,0.8886155,0.32950693,0.81034446,0.6496955,1.3719659,0.7138962,0.6105812,0.8492915,0.8833302,-0.109027535,0.1927169,-0.21272734,0.67837936,1.2754729,0.5518862,0.25095212,0.270576,-0.102873355,1.2602781,7044,8.389628703208174
7045,238.0,0.80345947,0.25229433,0.5894353,0.42755353,1.3015075,0.5349908,0.4456783,0.8608057,0.81815696,-0.09216061,0.13130182,-0.22237298,0.63008755,1.1363206,0.45626473,0.15474269,0.4487458,-0.07770581,1.1162865,7045,6.501663196987487
7046,238.0,0.7044937,0.04774778,0.5525629,0.3686128,1.1595385,0.40612635,0.3453747,0.78896093,0.56022424,-0.12186937,0.030405384,-0.16235997,0.4938784,1.065558,0.34858602,0.08307852,0.38968283,-0.07657882,0.7830202,7046,4.771790743815633
7047,238.0,0.5380168,-0.18660569,1.1315242,0.869284,0.96023583,0.49462354,0.24018961,0.6546444,0.28296766,-0.15762976,-0.014437615,0.3659466,0.32204556,1.0102438,0.21359318,0.10480937,0.48007065,-0.1375723,0.323698,7047,3.5030847425607177
7049,227.0,0.29891425,-0.3681821,-0.340228,-0.3796394,0.43443376,-0.2514792,0.27298263,0.19837111,-0.38148823,-0.2507655,-0.1918591,-0.91890717,0.08401476,0.5560859,0.02760085,0.06987353,-0.46571055,-0.2234963,-0.44967628,7049,-1.0553654907736403
7056,234.0,0.9878369,0.49685764,-0.6942185,-0.68399966,1.258681,0.2874139,0.76019776,0.64023334,1.0409226,-0.12019589,0.3594151,-1.2910248,0.4517185,1.1738774,0.7362575,0.2611912,0.9129786,0.01159022,1.5762795,7056,9.331756512406121
7058,238.0,0.8080623,0.17227438,0.056961138,-0.041972023,1.296329,0.3674345,0.42569673,0.916506,0.8485232,-0.00016696006,0.16785832,-0.49067357,0.6842067,1.137053,0.60266805,0.41053736,0.59761745,0.0152095705,1.1595379,7058,7.237631786537591
7059,238.0,0.72495174,0.10251267,0.38667643,0.22120188,1.1688521,0.4360656,0.41256937,0.80371696,0.6478421,-0.07093216,0.07086139,-0.1742468,0.60968745,1.0865684,0.4329492,0.3438717,0.4569835,-0.06518883,0.80433416,7059,5.451073681407336
7060,238.0,0.50298256,-0.11683826,1.1509515,0.8819836,0.9652057,0.5705232,0.41352373,0.6439278,0.2763663,-0.12846902,0.03138003,0.49953595,0.4537071,1.022629,0.22310424,0.23243625,0.35661876,-0.1850307,0.4408704,7060,3.3479180719445134
7061,227.0,0.23626167,-0.29786062,1.2647538,1.0067216,0.6826709,0.43872592,0.36497304,0.42326975,-0.36432466,-0.18645796,-0.055868275,0.6180083,0.26550344,0.8026416,0.018613383,0.043879442,0.15969482,-0.2697226,-0.0023302238,7061,0.7304355303527299
7062,227.0,0.11172328,-0.5468331,1.2349726,1.0002887,0.34779483,0.33233222,0.20628926,0.12312825,-0.850064,-0.28496253,-0.10802251,0.5628102,0.08817114,0.49054247,-0.15369831,-0.15898824,-0.072902784,-0.35621467,-0.46793857,7062,-0.8338216165718014
7068,234.0,0.9737721,0.42093077,-0.86553854,-0.8411411,1.1035966,0.30630344,0.7178421,0.55769396,1.292854,-0.1359408,0.37842456,-1.4012102,0.4029946,0.9202092,0.82043606,0.344387,1.0518439,0.094972394,1.5965899,7068,9.027594785816943
7071,362.0,0.7190699,0.1545796,-0.4437847,-0.4845642,1.1137033,0.14988153,0.61092454,0.84408474,0.608234,-0.08401698,0.09133299,-0.64791685,0.7056018,1.1081865,0.5515848,0.7874155,0.30659297,-0.11579824,0.9220541,7071,5.231530788123686
7077,236.0,-0.7339589,-1.442011,1.1892371,1.0042225,-0.8877362,-0.03240782,-1.4651245,-1.27949,-1.5559282,-0.65716374,-1.2354298,0.39179888,-0.54367995,-0.65808296,-1.333422,-0.033793032,-1.4298985,-0.15786324,-1.3822712,7077,-5.37277829440168
7084,362.0,0.44109714,-0.10262997,-0.7612044,-0.7530697,0.7350672,-0.13235068,0.59985304,0.7550302,-0.15992288,-0.15437663,0.104493335,-0.691591,0.52276146,1.0967754,0.26816398,0.46104404,0.17445217,-0.2703814,0.18849568,7084,3.5506874980867904
7086,236.0,-0.41890568,-1.003791,0.31873778,0.20651881,-0.5952783,-0.08392722,-1.0706147,-0.93457246,-0.8225783,-0.5817056,-0.19868316,-0.34643075,-0.39809436,-0.5655685,-0.8418157,0.37392443,-0.9719721,-0.23381527,-1.2509085,7086,-4.282798253910872
7087,236.0,-0.47823396,-0.996302,-0.75176424,-0.73869205,-0.7391796,-0.45746386,-1.1211506,-1.1784695,-0.81333643,-0.6481148,-0.4784632,-1.3099532,-0.4985033,-0.7712278,-0.95062345,0.6312247,-0.39699247,-0.18403722,-1.2617854,7087,-3.3042710625030187
7088,236.0,-0.562879,-0.9483827,0.08746204,0.021323122,-0.8312674,-0.16329306,-1.1353279,-1.2745072,-0.9239991,-0.6796938,-0.673432,-0.5588804,-0.54547536,-0.85729474,-1.107589,0.55358535,-0.26984748,-0.08277271,-1.1618747,7088,-2.4426117526657842
7089,236.0,-0.7214283,-0.93717146,0.87942255,0.72670245,-0.9021881,0.061594978,-1.0460451,-1.2615349,-1.2412239,-0.67775965,-1.1394075,0.12203288,-0.52603793,-0.82222295,-1.3346453,0.50600755,-0.3082703,-0.09272494,-1.1487631,7089,-3.3680754505666863
7098,236.0,-0.39461192,-0.9175844,0.009878432,-0.083755516,-0.5593213,-0.14403848,-0.5270453,-0.6404687,-0.61817664,-0.54129654,-0.06902893,-0.57150644,-0.04583338,-0.47333875,-0.80799365,0.4873773,-0.50377876,-0.2740756,-1.2661012,7098,-2.179948737168521
7099,236.0,-0.5347492,-0.8819827,-0.6568424,-0.6498218,-0.88475055,-0.3962698,-1.0767133,-1.3001789,-0.4709065,-0.72883034,-0.42874634,-1.2267016,-0.27439657,-0.9354451,-1.0349653,0.98721933,-0.3517146,-0.14856932,-1.2725012,7099,-2.475520345877537
7100,236.0,-0.81195486,-1.0839243,-0.16062407,-0.2254441,-1.077492,-0.20313361,-0.5456693,-1.1781207,-1.4636294,-0.7041135,-1.3470495,-0.90408283,-0.35793203,-0.79841894,-1.568805,1.7290511,-0.345261,-0.161896,-1.370875,7100,-4.573054215006683
7109,240.0,-0.33809668,-0.630797,-0.39433903,-0.44285733,-0.3695303,-0.15198682,-0.22667485,-0.07112719,-0.44342086,-0.45408452,0.097182095,-0.7887709,0.29920593,-0.1511785,-0.56838953,0.9245191,-0.35993046,-0.2679971,-1.1468412,7109,-0.9073003898769253
7111,236.0,-0.67105055,-0.57854503,0.17898342,0.07825604,-1.0604854,-0.10684319,-0.95807576,-1.4242524,-0.41845575,-0.77555287,-0.5540136,-0.5641049,-0.19656853,-1.0799768,-1.0834543,1.4999044,0.019360434,0.0046975813,-1.1108145,7111,-3.981114267904713
7112,236.0,-0.72321826,-0.56679815,1.2862041,1.038179,-1.0227094,0.2755263,-0.69297487,-1.2943461,-0.64482194,-0.7464838,-1.0482597,0.212621,-0.09964397,-1.0003053,-1.208858,1.9720688,-0.09212363,0.01826332,-1.07679,7112,-3.5121628718657845
7123,240.0,-0.46314618,-0.5374157,-0.5263369,-0.56439596,-0.4671622,-0.13629228,-0.13977046,-0.09409361,-0.41005406,-0.5181516,0.12399028,-0.591776,0.37809673,-0.2741445,-0.53555214,0.9859203,0.0011951957,-0.21794851,-1.1295005,7123,-1.5141554051333461
7124,240.0,-0.6173482,-0.69076115,0.32617882,0.19018357,-0.8554428,0.07858963,-0.48280334,-0.768819,-0.64746255,-0.66010094,0.020656759,-0.20031992,0.09265498,-0.73127407,-0.81329453,0.8393931,-0.30336353,-0.24582581,-1.5470017,7124,-1.9677205826883164
7125,208.0,-0.70787495,-0.5544891,0.35893506,0.23929933,-1.1887026,-0.041738786,-0.853934,-1.4819586,-0.5210768,-0.76670945,-0.53159237,-0.4304468,-0.117159344,-1.187145,-1.0056872,1.5257257,0.10121285,-0.022150585,-1.2459072,7125,-4.404842269555507
7126,208.0,-0.7559512,-0.534772,1.0887666,0.8674582,-1.1035719,0.21370766,-0.6510747,-1.3648405,-0.6221374,-0.74327695,-1.0316873,0.01770911,0.066611685,-1.1395472,-1.1009035,1.6461179,-0.031450097,-0.015041977,-1.1341133,7126,-4.268381784631956
7137,208.0,-0.7966115,-0.57535493,0.7235524,0.5888796,-1.1992108,0.13065386,-0.68316364,-1.4011288,-0.8522244,-0.72260135,-1.027788,-0.25629818,0.0657955,-1.1924415,-0.9596981,1.530919,0.042217042,-0.09813883,-1.3161687,7137,-4.219350881800059
7139,232.0,0.0032958738,-0.18456218,-0.86902237,-0.84495866,-1.2833948,0.54144156,0.4554912,-1.5322454,0.8500836,-0.5522715,0.5621826,-0.9833365,-0.2709297,-0.85695976,-0.01006794,-1.0802484,0.6883724,0.27360928,0.8112929,7139,8.003145364531841
7145,240.0,-0.08160476,-0.38535988,-0.8536533,-0.8356977,-0.12266467,0.005884975,0.22242932,0.5311293,-0.29471046,-0.3722519,0.2190376,0.63264686,0.86658484,0.10628803,-0.12008624,1.1049259,-0.02798712,-0.18690848,-0.5245813,7145,0.0008117247420199372
7146,240.0,-0.4153258,-0.4208117,-0.6811999,-0.7214197,-0.5409238,-0.11948319,-0.05304728,-0.18885522,-0.61157525,-0.5490111,0.17273249,-0.48382166,0.5275126,-0.43218952,-0.43270668,1.318789,-0.02579027,-0.116282225,-0.9908936,7146,-2.0100880698724586
7147,240.0,-0.54651237,-0.6399797,0.2533054,0.07031104,-0.898624,0.15935361,-0.2487256,-0.8093192,-0.82845956,-0.6556488,0.05428901,-0.13629834,0.31521514,-0.76573664,-0.64207566,1.6419039,-0.7784712,-0.1227014,-1.381173,7147,-3.011952099759008
7148,208.0,-0.5956118,-0.6879101,0.27727336,0.13497621,-1.224746,0.103824355,-0.4778121,-1.2336524,-0.81633705,-0.69146013,-0.035396684,-0.29864585,0.18358147,-0.98989874,-0.75021726,1.9535701,-1.2253355,-0.12202469,-1.5148352,7148,-3.5008739822179495
7149,208.0,-0.76592445,-0.53063315,0.9337775,0.7861954,-1.3318919,0.2433138,-0.5547756,-1.4456408,-0.98185086,-0.6710521,-0.53451693,0.020383341,-0.1372203,-1.1527873,-0.8068125,1.9041495,-0.268979,-0.120226026,-1.4112998,7149,-3.9651072592825716
7151,208.0,-0.9720387,-0.7323118,0.4710739,0.36990815,-1.1914922,0.015743613,-0.54932547,-1.2802571,-1.4401045,-0.69670844,-1.3129297,-0.5008754,0.030768802,-1.1216464,-1.1410612,2.0945787,-0.26892355,-0.22464369,-1.5919067,7151,-5.217988779464278
7152,232.0,-0.11101286,-0.25911143,-0.70922697,-0.7107684,-1.5706699,1.42679,0.40119445,-1.7816551,0.681569,-0.58449113,0.5729062,-0.74773496,-0.52779245,-1.0797457,-0.026948594,-1.2748656,0.53956294,0.41343737,0.57834405,7152,6.441770482870417
7153,232.0,0.51244444,0.1352437,-0.8400992,-0.829928,-0.7932815,0.9797232,0.567587,-0.69210196,1.1020149,-0.39207447,0.5714438,-0.6228543,0.11076239,-0.48295715,0.5710113,-0.46541187,0.6865863,0.28946573,1.1843659,7153,7.363997049490366
7154,232.0,0.9193028,0.28039542,-0.8722423,-0.84722733,-0.25228155,0.6715956,0.4828316,0.22442216,1.2514455,-0.19504416,0.50515455,-0.35639688,0.5806853,0.049847078,1.031638,0.059577733,0.8991701,0.31473318,1.581257,7154,6.59435753238337
7159,240.0,-0.3869401,-0.3829249,-0.6709424,-0.7086761,-0.60788137,-0.065100506,-0.09135528,-0.17767838,-0.4276976,-0.5261122,0.16737084,-0.34816056,0.730041,-0.4718033,-0.28837493,1.5838056,0.34548512,-0.09088843,-0.8735525,7159,-1.7441686822955635
7160,240.0,-0.52094,-0.54901284,0.54103714,0.31433097,-0.93377775,0.35679907,-0.22890945,-0.7468617,-0.5441214,-0.62105495,0.03138003,0.10994562,0.49366638,-0.7166269,-0.44366118,1.5800875,0.13646962,-0.012922714,-1.0680518,7160,-2.9246972474964603
