energy_density,domain
2.460338592529297,cued attention
1.6377253532409668,cued attention
1.6091315746307373,cued attention
1.131650686264038,cued attention
0.5354788303375244,cued attention
2.4139950275421143,cued attention
3.6704251766204834,cued attention
3.1798956394195557,cued attention
0.12811434268951416,cued attention
3.2788639068603516,cued attention
0.8356338739395142,cued attention
2.7046761512756348,cued attention
3.803905963897705,cued attention
1.3883353471755981,cued attention
-0.3193233013153076,cued attention
2.0605204105377197,cued attention
2.999760866165161,cued attention
3.8599038124084473,cued attention
0.9380465149879456,cued attention
3.041536808013916,cued attention
3.231820583343506,cued attention
0.7282211184501648,cued attention
0.28901058435440063,cued attention
6.51701021194458,cued attention
3.877772569656372,cued attention
5.8430094718933105,cued attention
5.237759113311768,cued attention
6.239241600036621,cued attention
0.30735450983047485,cued attention
4.126827239990234,cued attention
1.462772011756897,cued attention
-1.0997512340545654,cued attention
1.4367587566375732,cued attention
3.005925416946411,cued attention
3.25726318359375,cued attention
1.372667670249939,cued attention
2.963663101196289,cued attention
1.1939482688903809,cued attention
-0.8524964451789856,cued attention
2.3995158672332764,cued attention
2.9317378997802734,cued attention
2.688488245010376,cued attention
-1.2259583473205566,cued attention
4.60108757019043,cued attention
6.100038051605225,cued attention
4.135387897491455,cued attention
0.058485664427280426,cued attention
6.735194206237793,cued attention
6.416116237640381,cued attention
5.677038669586182,cued attention
4.769859790802002,cued attention
2.244457960128784,cued attention
3.2366418838500977,cued attention
5.967189788818359,cued attention
5.0240888595581055,cued attention
1.3867913484573364,cued attention
0.7538278698921204,cued attention
-0.598376452922821,cued attention
1.4887402057647705,cued attention
2.8674097061157227,cued attention
-1.299654483795166,cued attention
-0.6588031649589539,working memory
-1.0939112901687622,working memory
2.7093372344970703,working memory
2.3428025245666504,working memory
1.3806819915771484,working memory
0.5809441208839417,working memory
0.18305206298828125,working memory
2.3122217655181885,working memory
0.1216791495680809,working memory
0.617830753326416,working memory
1.0765050649642944,working memory
2.0152781009674072,working memory
2.0892302989959717,working memory
1.1864818334579468,working memory
1.332747459411621,working memory
0.22289146482944489,working memory
2.3573360443115234,working memory
3.8073840141296387,working memory
3.501195192337036,working memory
0.6349083781242371,working memory
1.9128923416137695,working memory
1.9303964376449585,working memory
1.7490648031234741,working memory
4.217364311218262,working memory
0.4204414486885071,working memory
0.731626033782959,working memory
2.4139950275421143,working memory
2.646509885787964,working memory
4.4325270652771,working memory
2.606715440750122,working memory
3.1750948429107666,working memory
1.0712733268737793,working memory
3.77596116065979,working memory
0.3319784700870514,working memory
0.1259896159172058,working memory
1.9231981039047241,working memory
2.84269118309021,working memory
0.3380257487297058,working memory
1.1460033655166626,working memory
0.29846033453941345,working memory
0.8816748857498169,working memory
0.6067484021186829,working memory
2.689419984817505,working memory
2.2503409385681152,working memory
0.9154982566833496,working memory
0.8602633476257324,working memory
0.09146492928266525,working memory
1.7125167846679688,working memory
1.2739146947860718,working memory
3.6704251766204834,working memory
2.502870798110962,working memory
1.188233494758606,working memory
3.4224042892456055,working memory
1.3358075618743896,working memory
1.5143216848373413,working memory
3.825150489807129,working memory
2.614914894104004,working memory
1.2913779020309448,working memory
2.3286237716674805,working memory
0.5376278758049011,working memory
1.3768426179885864,working memory
0.483159601688385,working memory
0.387105256319046,working memory
0.5055742263793945,working memory
1.0063101053237915,working memory
-0.4940181076526642,working memory
2.0041921138763428,working memory
1.0417379140853882,working memory
1.039004921913147,working memory
2.1412553787231445,working memory
3.719235420227051,working memory
4.41806697845459,working memory
1.9520246982574463,working memory
4.524741172790527,working memory
4.925778388977051,working memory
1.032845139503479,working memory
2.3177740573883057,working memory
0.8356338739395142,working memory
0.9500349164009094,working memory
3.1732349395751953,working memory
5.297632694244385,working memory
1.4367938041687012,working memory
2.8829376697540283,working memory
0.9980279803276062,working memory
0.26854661107063293,working memory
2.152346134185791,working memory
2.895965099334717,working memory
3.408545970916748,working memory
2.187094211578369,working memory
3.780644416809082,working memory
3.141716718673706,working memory
0.162662073969841,working memory
-0.05194753408432007,working memory
-0.31552863121032715,working memory
2.7510275840759277,working memory
2.0605204105377197,working memory
-0.022482305765151978,working memory
0.9581993818283081,working memory
3.0420782566070557,working memory
2.408334255218506,working memory
-1.6449452638626099,working memory
3.041536808013916,working memory
2.534750461578369,working memory
3.070864677429199,working memory
0.6488010883331299,working memory
3.231820583343506,working memory
0.3126387894153595,working memory
2.336766242980957,working memory
0.7282211184501648,working memory
2.74832820892334,working memory
0.6943209171295166,working memory
2.8430798053741455,working memory
2.3948514461517334,working memory
3.27925968170166,working memory
4.126827239990234,working memory
3.8013086318969727,working memory
0.6209466457366943,working memory
1.6430343389511108,working memory
4.594841003417969,working memory
0.15197810530662537,working memory
2.316824436187744,working memory
0.12960493564605713,working memory
-1.5599638223648071,working memory
0.6197575926780701,working memory
0.10573363304138184,working memory
1.419663667678833,working memory
3.304027557373047,working memory
0.1177564486861229,working memory
0.9075415730476379,working memory
1.782870888710022,working memory
1.9995315074920654,working memory
1.4367587566375732,working memory
2.589352607727051,working memory
3.4010677337646484,working memory
2.3496601581573486,working memory
3.005925416946411,working memory
2.290177345275879,working memory
4.052125930786133,working memory
2.2943899631500244,working memory
4.143640995025635,working memory
3.25726318359375,working memory
1.372667670249939,working memory
2.07381534576416,working memory
3.7323806285858154,working memory
4.412474155426025,working memory
2.3977456092834473,working memory
2.272233247756958,working memory
3.503998041152954,working memory
3.4350051879882812,working memory
2.4302163124084473,working memory
1.6023985147476196,working memory
3.0725808143615723,working memory
0.04985836520791054,working memory
1.552459955215454,working memory
1.1236048936843872,working memory
0.48586246371269226,working memory
1.4633491039276123,working memory
1.6213947534561157,working memory
2.7243425846099854,working memory
1.2190775871276855,working memory
1.721161127090454,working memory
1.8097903728485107,working memory
4.358734130859375,working memory
0.38440975546836853,working memory
8.44268798828125,working memory
2.9472949504852295,working memory
2.4572107791900635,working memory
3.4276514053344727,working memory
3.205336332321167,working memory
6.079385280609131,working memory
3.436898708343506,working memory
1.5729275941848755,working memory
1.7917068004608154,working memory
-2.735058307647705,working memory
-2.1709609031677246,working memory
-3.7376108169555664,working memory
3.1141536235809326,working memory
3.4890105724334717,working memory
3.9202771186828613,working memory
3.0728840827941895,working memory
2.9532968997955322,working memory
3.8691916465759277,working memory
2.0942182540893555,working memory
2.6524949073791504,working memory
3.42496395111084,working memory
3.6256394386291504,working memory
2.06194806098938,working memory
1.0918110609054565,working memory
1.3993523120880127,working memory
2.1344971656799316,working memory
3.3780338764190674,working memory
3.3833723068237305,working memory
2.9718828201293945,working memory
1.9702550172805786,working memory
2.2439069747924805,working memory
-0.31575295329093933,working memory
-2.6965339183807373,working memory
-2.4324259757995605,working memory
2.353895664215088,working memory
-1.4131990671157837,working memory
-2.900465726852417,working memory
-0.9497974514961243,working memory
0.04535194858908653,working memory
-0.8800731897354126,working memory
0.5434697866439819,working memory
0.28744128346443176,working memory
1.063825249671936,working memory
0.4592664837837219,working memory
0.18898223340511322,working memory
1.0756138563156128,working memory
-1.711629033088684,working memory
-0.03569050878286362,working memory
3.788259267807007,working memory
3.5181570053100586,working memory
2.222261428833008,working memory
3.47357439994812,working memory
2.059889078140259,working memory
1.331244707107544,working memory
2.4845492839813232,working memory
3.9165706634521484,working memory
0.5686559677124023,working memory
0.06306463479995728,working memory
-1.0459727048873901,working memory
3.7056400775909424,working memory
5.427096366882324,working memory
3.9333996772766113,working memory
5.152656555175781,working memory
1.0478192567825317,working memory
2.0144426822662354,working memory
3.5495104789733887,working memory
0.5724858045578003,working memory
0.5307527780532837,working memory
4.204447269439697,working memory
-0.6669613718986511,working memory
3.8845338821411133,working memory
1.3673878908157349,working memory
4.454044342041016,working memory
4.351478576660156,working memory
2.023369550704956,working memory
2.3804476261138916,working memory
0.9052403569221497,working memory
2.8594703674316406,working memory
0.03279842808842659,working memory
-0.3837590217590332,working memory
5.914386749267578,working memory
0.7119761109352112,working memory
1.5639358758926392,working memory
0.058485664427280426,working memory
1.2756335735321045,working memory
2.0263469219207764,working memory
0.0998859703540802,working memory
3.5278005599975586,working memory
0.34595391154289246,working memory
2.577854633331299,working memory
4.046554088592529,working memory
1.8425517082214355,working memory
0.08613760024309158,working memory
4.080826282501221,working memory
6.416116237640381,working memory
5.677038669586182,working memory
4.769859790802002,working memory
2.5142526626586914,working memory
5.967189788818359,working memory
-2.566133975982666,working memory
2.7151756286621094,working memory
0.5736217498779297,working memory
2.8507912158966064,working memory
2.672376871109009,working memory
1.3018121719360352,working memory
2.31596040725708,working memory
-0.598376452922821,working memory
2.408550500869751,working memory
0.025011813268065453,working memory
0.7151806354522705,working memory
0.3316434621810913,working memory
2.4876909255981445,working memory
1.3193868398666382,working memory
4.765535831451416,working memory
4.656558513641357,working memory
3.2460920810699463,working memory
1.2514792680740356,working memory
0.8824366331100464,working memory
3.1634469032287598,working memory
2.279721260070801,working memory
1.192026138305664,working memory
4.364107608795166,working memory
4.097033977508545,working memory
5.651053428649902,working memory
1.834761142730713,working memory
1.0419200658798218,working memory
0.3700568974018097,working memory
2.2818989753723145,working memory
3.3417654037475586,working memory
-0.7818498611450195,working memory
1.2513569593429565,working memory
3.012556791305542,working memory
-0.26567304134368896,working memory
2.36142897605896,working memory
1.0237300395965576,working memory
0.5661292672157288,working memory
1.098272681236267,working memory
1.1191996335983276,working memory
0.19596371054649353,working memory
0.37625476717948914,working memory
1.8425815105438232,working memory
2.1059465408325195,working memory
0.46382954716682434,working memory
4.149617671966553,working memory
3.0891096591949463,working memory
1.413081407546997,working memory
4.291698932647705,working memory
2.0192008018493652,working memory
2.1719367504119873,working memory
0.8885446786880493,working memory
1.8817427158355713,working memory
1.4676066637039185,working memory
3.7791171073913574,working memory
4.431276321411133,working memory
2.169485092163086,working memory
4.176303386688232,working memory
2.8399853706359863,working memory
2.1437907218933105,working memory
3.990020990371704,working memory
3.118284225463867,working memory
2.735825300216675,working memory
0.31830981373786926,working memory
6.492303848266602,working memory
2.97914457321167,working memory
1.1639130115509033,working memory
5.1450910568237305,working memory
4.097034454345703,working memory
4.5892415046691895,working memory
3.612973213195801,working memory
1.8362367153167725,working memory
3.8349990844726562,working memory
1.1945269107818604,working memory
0.2874962389469147,working memory
0.38775208592414856,working memory
0.8679270148277283,working memory
0.8679037094116211,working memory
0.05070172995328903,working memory
0.6224805116653442,working memory
0.48171666264533997,working memory
2.8598198890686035,working memory
1.667350172996521,working memory
2.5235376358032227,working memory
4.192747116088867,working memory
0.4184744358062744,working memory
3.7652509212493896,working memory
3.4526469707489014,working memory
3.1143407821655273,working memory
2.7459380626678467,working memory
4.884003639221191,working memory
4.720761775970459,working memory
3.27815580368042,working memory
4.922227382659912,working memory
3.063405990600586,working memory
1.443278431892395,working memory
5.819217681884766,working memory
2.7334654331207275,working memory
5.185623645782471,working memory
2.0233445167541504,working memory
2.707446813583374,working memory
4.072134017944336,working memory
1.3371981382369995,working memory
2.3438141345977783,working memory
0.6557761430740356,working memory
0.5359871983528137,working memory
2.6542959213256836,working memory
2.173699140548706,working memory
2.1191635131835938,working memory
1.948070764541626,working memory
0.5134441256523132,working memory
1.562923789024353,working memory
0.09793218970298767,working memory
1.983752727508545,working memory
1.6938318014144897,working memory
1.0005043745040894,working memory
2.19504714012146,working memory
0.9330902695655823,working memory
1.646437644958496,working memory
2.5589401721954346,working memory
1.9239096641540527,working memory
2.438736915588379,working memory
5.600232124328613,working memory
4.030168533325195,working memory
4.627026081085205,working memory
5.371294021606445,working memory
4.9338059425354,working memory
5.1607279777526855,working memory
5.88580322265625,working memory
4.6345977783203125,working memory
4.839378833770752,working memory
3.6125600337982178,working memory
6.435049057006836,working memory
5.556626319885254,working memory
5.20817232131958,working memory
0.8346770405769348,working memory
3.927178382873535,working memory
6.680276870727539,working memory
2.949586868286133,working memory
4.764033794403076,working memory
1.1583715677261353,working memory
3.138819932937622,working memory
5.947113513946533,working memory
2.79827880859375,working memory
0.7627962827682495,working memory
6.994990348815918,working memory
3.70509934425354,working memory
0.20335906744003296,working memory
3.2193970680236816,working memory
1.5231761932373047,working memory
3.5518741607666016,working memory
2.7936253547668457,working memory
1.9387660026550293,working memory
0.20570704340934753,working memory
0.37362051010131836,working memory
2.7356748580932617,working memory
2.2935948371887207,working memory
0.02259240299463272,working memory
2.466456174850464,working memory
0.8700145483016968,working memory
0.912883996963501,working memory
3.2733213901519775,working memory
3.810922861099243,working memory
0.18944311141967773,working memory
2.0839927196502686,working memory
1.0247784852981567,working memory
1.6054497957229614,working memory
1.9869743585586548,working memory
3.7587532997131348,working memory
0.703000545501709,working memory
5.582098007202148,working memory
3.02004075050354,working memory
1.7892929315567017,working memory
2.310734272003174,working memory
3.855929136276245,working memory
5.398594856262207,working memory
6.745610237121582,working memory
0.7296757102012634,working memory
0.05261702090501785,working memory
3.671717882156372,working memory
4.524251937866211,working memory
1.5030444860458374,working memory
5.487971305847168,working memory
4.745809555053711,working memory
1.7467082738876343,working memory
2.3130600452423096,working memory
1.1960067749023438,working memory
1.279997706413269,working memory
3.329509973526001,working memory
4.5745158195495605,working memory
1.335766315460205,working memory
3.789142370223999,working memory
0.8345960378646851,working memory
0.3517819046974182,working memory
0.15670686960220337,working memory
1.3938075304031372,working memory
0.49128594994544983,working memory
1.5392212867736816,working memory
3.667386770248413,working memory
2.8555383682250977,working memory
1.378187894821167,working memory
1.1266759634017944,working memory
1.1393581628799438,working memory
0.3162674009799957,working memory
1.9469711780548096,working memory
1.6909946203231812,working memory
3.994981050491333,working memory
1.5724372863769531,working memory
2.221485137939453,working memory
4.575613975524902,working memory
1.7671345472335815,working memory
0.5863713622093201,working memory
1.8882713317871094,working memory
2.6508564949035645,working memory
0.609636664390564,working memory
3.104565143585205,working memory
2.3634440898895264,working memory
-1.2372325658798218,autobiographical memory
-0.9709740281105042,autobiographical memory
-2.185873031616211,autobiographical memory
-3.5766007900238037,autobiographical memory
-2.7210631370544434,autobiographical memory
-2.248677968978882,autobiographical memory
-0.8908323049545288,autobiographical memory
-2.802300453186035,autobiographical memory
-0.13877882063388824,autobiographical memory
-0.46906089782714844,autobiographical memory
1.604904055595398,autobiographical memory
0.24685992300510406,autobiographical memory
0.43578141927719116,autobiographical memory
0.34213879704475403,autobiographical memory
2.396068572998047,autobiographical memory
2.251326084136963,autobiographical memory
1.1349761486053467,autobiographical memory
0.10014505684375763,autobiographical memory
0.26457637548446655,autobiographical memory
0.30961382389068604,autobiographical memory
1.479170560836792,autobiographical memory
0.6712679862976074,autobiographical memory
-1.1122204065322876,autobiographical memory
-1.4903324842453003,autobiographical memory
-0.08862753957509995,autobiographical memory
0.5325546264648438,autobiographical memory
0.2863841652870178,autobiographical memory
-0.37643253803253174,autobiographical memory
-0.10799995809793472,autobiographical memory
2.3286666870117188,autobiographical memory
1.7138922214508057,autobiographical memory
-1.1866748332977295,autobiographical memory
1.6365995407104492,autobiographical memory
3.1244170665740967,autobiographical memory
0.7557104825973511,autobiographical memory
-0.7092112302780151,autobiographical memory
-2.0356342792510986,autobiographical memory
-0.6279788017272949,autobiographical memory
-0.9673671722412109,autobiographical memory
-0.13504040241241455,autobiographical memory
0.48785728216171265,autobiographical memory
1.850000023841858,autobiographical memory
1.7594432830810547,autobiographical memory
4.464925765991211,autobiographical memory
1.346792459487915,autobiographical memory
2.507317304611206,autobiographical memory
-6.29689884185791,autobiographical memory
-5.611146450042725,autobiographical memory
-3.6274969577789307,autobiographical memory
-3.5945746898651123,autobiographical memory
-2.590451955795288,autobiographical memory
-0.18835467100143433,autobiographical memory
-0.5017049908638,autobiographical memory
0.8115337491035461,autobiographical memory
2.359821081161499,autobiographical memory
2.947173595428467,autobiographical memory
4.734342098236084,autobiographical memory
5.303272247314453,autobiographical memory
-0.9161597490310669,autobiographical memory
0.6599178910255432,autobiographical memory
0.8271551132202148,autobiographical memory
-2.9118683338165283,autobiographical memory
-3.3680343627929688,autobiographical memory
-2.9263272285461426,autobiographical memory
-0.0655793771147728,autobiographical memory
-0.13923020660877228,autobiographical memory
0.16580139100551605,autobiographical memory
1.1639020442962646,autobiographical memory
0.162662073969841,autobiographical memory
0.7551687955856323,autobiographical memory
3.7441306114196777,autobiographical memory
0.20589439570903778,autobiographical memory
2.4817278385162354,autobiographical memory
2.3576698303222656,autobiographical memory
0.6197575926780701,autobiographical memory
2.8765974044799805,autobiographical memory
1.3060036897659302,autobiographical memory
1.3492523431777954,autobiographical memory
2.440598249435425,autobiographical memory
1.190750002861023,autobiographical memory
5.816537380218506,autobiographical memory
3.698960304260254,autobiographical memory
2.4989593029022217,autobiographical memory
4.318752288818359,autobiographical memory
4.505296230316162,autobiographical memory
3.507636547088623,autobiographical memory
5.183082103729248,autobiographical memory
0.7796737551689148,autobiographical memory
0.005969023797661066,autobiographical memory
0.4573565721511841,autobiographical memory
1.7981947660446167,autobiographical memory
1.2913812398910522,autobiographical memory
0.08430057764053345,autobiographical memory
0.7594099044799805,autobiographical memory
3.0228097438812256,autobiographical memory
4.854206562042236,autobiographical memory
1.9701205492019653,autobiographical memory
5.584886074066162,autobiographical memory
3.4301044940948486,autobiographical memory
6.440558433532715,autobiographical memory
5.039426326751709,autobiographical memory
2.628479242324829,autobiographical memory
1.53874671459198,autobiographical memory
1.7271969318389893,autobiographical memory
2.556778907775879,autobiographical memory
2.697688579559326,autobiographical memory
0.12822289764881134,autobiographical memory
3.6971726417541504,autobiographical memory
1.5325123071670532,autobiographical memory
1.596779227256775,autobiographical memory
6.6809515953063965,autobiographical memory
7.2690749168396,autobiographical memory
5.688228607177734,autobiographical memory
3.438791513442993,autobiographical memory
1.4818546772003174,autobiographical memory
0.7194466590881348,autobiographical memory
0.1819383054971695,autobiographical memory
7.285174369812012,autobiographical memory
7.089471817016602,autobiographical memory
5.899552822113037,autobiographical memory
4.5997633934021,autobiographical memory
3.489121437072754,autobiographical memory
1.7626725435256958,autobiographical memory
0.3529846668243408,autobiographical memory
5.902656078338623,autobiographical memory
5.247756481170654,autobiographical memory
3.842996120452881,autobiographical memory
2.766806125640869,autobiographical memory
0.9596424102783203,autobiographical memory
6.418067455291748,autobiographical memory
5.578487873077393,autobiographical memory
4.325296878814697,autobiographical memory
1.4473153352737427,autobiographical memory
0.10085076838731766,autobiographical memory
-0.14241866767406464,autobiographical memory
7.906153202056885,autobiographical memory
7.632140636444092,autobiographical memory
8.255681991577148,autobiographical memory
8.225281715393066,autobiographical memory
8.485442161560059,autobiographical memory
5.5462141036987305,autobiographical memory
4.548118591308594,autobiographical memory
1.9658241271972656,autobiographical memory
0.8691529035568237,autobiographical memory
1.2244528532028198,autobiographical memory
2.497814416885376,autobiographical memory
1.6780781745910645,autobiographical memory
1.1296653747558594,autobiographical memory
4.7740349769592285,autobiographical memory
5.471022129058838,autobiographical memory
2.917924642562866,autobiographical memory
1.363747239112854,autobiographical memory
0.38884449005126953,autobiographical memory
6.340084552764893,autobiographical memory
3.5115652084350586,autobiographical memory
0.7510254979133606,autobiographical memory
5.392128944396973,autobiographical memory
4.0661139488220215,autobiographical memory
2.2886435985565186,autobiographical memory
1.4335261583328247,autobiographical memory
0.2574135363101959,autobiographical memory
-0.27133849263191223,autobiographical memory
5.539675235748291,autobiographical memory
3.0272302627563477,autobiographical memory
-0.8447736501693726,autobiographical memory
3.0362184047698975,autobiographical memory
5.464710235595703,autobiographical memory
5.678172588348389,autobiographical memory
2.110551118850708,autobiographical memory
-0.004373786970973015,autobiographical memory
2.491957902908325,autobiographical memory
2.615666627883911,autobiographical memory
1.6773148775100708,autobiographical memory
2.431852340698242,autobiographical memory
1.2045899629592896,autobiographical memory
1.194594383239746,autobiographical memory
1.8496723175048828,autobiographical memory
1.1278138160705566,autobiographical memory
1.774100422859192,autobiographical memory
1.3277747631072998,autobiographical memory
1.6277881860733032,autobiographical memory
1.7707794904708862,autobiographical memory
1.1167763471603394,autobiographical memory
-0.49937283992767334,autobiographical memory
3.044177532196045,autobiographical memory
2.1930015087127686,autobiographical memory
0.17867091298103333,autobiographical memory
0.8091742396354675,autobiographical memory
0.6524592041969299,autobiographical memory
1.5340014696121216,autobiographical memory
0.2677020728588104,autobiographical memory
-0.6102637648582458,autobiographical memory
-0.5821024775505066,autobiographical memory
0.0610693134367466,autobiographical memory
1.7433019876480103,autobiographical memory
3.5753333568573,autobiographical memory
3.99080228805542,autobiographical memory
1.5337215662002563,autobiographical memory
2.560650110244751,autobiographical memory
2.856978178024292,autobiographical memory
2.1833934783935547,autobiographical memory
-7.038824558258057,autobiographical memory
-3.781497001647949,autobiographical memory
-1.4002257585525513,autobiographical memory
-5.827154636383057,autobiographical memory
-4.592033386230469,autobiographical memory
-4.20613956451416,autobiographical memory
-2.7998433113098145,autobiographical memory
-0.05799052119255066,autobiographical memory
-2.6327221393585205,autobiographical memory
-0.3358219265937805,autobiographical memory
0.8500219583511353,autobiographical memory
3.1837103366851807,autobiographical memory
2.0794897079467773,autobiographical memory
-3.1444783210754395,autobiographical memory
-0.2873517572879791,autobiographical memory
-3.285822629928589,autobiographical memory
-1.8514243364334106,autobiographical memory
-1.710005760192871,autobiographical memory
-0.5399125218391418,autobiographical memory
0.979955792427063,autobiographical memory
0.7748993039131165,autobiographical memory
2.4232311248779297,autobiographical memory
3.720167636871338,autobiographical memory
1.1758285760879517,autobiographical memory
1.2464019060134888,autobiographical memory
3.204756498336792,autobiographical memory
1.2022225856781006,autobiographical memory
-2.142256498336792,autobiographical memory
2.3219618797302246,autobiographical memory
0.08755265921354294,autobiographical memory
0.8343952298164368,autobiographical memory
3.2123539447784424,autobiographical memory
1.3696913719177246,autobiographical memory
0.7073227763175964,autobiographical memory
0.36258915066719055,autobiographical memory
0.5864609479904175,autobiographical memory
-3.8046035766601562,autobiographical memory
2.3358378410339355,autobiographical memory
0.9006831049919128,autobiographical memory
2.3637936115264893,autobiographical memory
0.22893457114696503,autobiographical memory
2.3607585430145264,autobiographical memory
-2.047572374343872,autobiographical memory
-2.403027057647705,autobiographical memory
0.6444120407104492,autobiographical memory
0.938487708568573,autobiographical memory
0.03353125602006912,autobiographical memory
0.6828200221061707,autobiographical memory
0.10787834972143173,autobiographical memory
0.9992750287055969,autobiographical memory
0.6437230110168457,autobiographical memory
0.02798645943403244,autobiographical memory
0.15054845809936523,autobiographical memory
-0.618317186832428,autobiographical memory
0.6999468803405762,autobiographical memory
0.38266053795814514,autobiographical memory
0.0972328931093216,autobiographical memory
1.008723497390747,autobiographical memory
1.6122757196426392,autobiographical memory
-1.5594658851623535,autobiographical memory
-0.6249459981918335,autobiographical memory
-0.10376090556383133,autobiographical memory
-1.760183572769165,autobiographical memory
-0.5815507173538208,autobiographical memory
-3.937727928161621,autobiographical memory
-2.9233906269073486,autobiographical memory
-1.1865159273147583,autobiographical memory
0.18176817893981934,autobiographical memory
-0.14699551463127136,autobiographical memory
-0.007670368533581495,autobiographical memory
-0.06083246320486069,autobiographical memory
-0.8950566649436951,autobiographical memory
-1.8738911151885986,autobiographical memory
-0.44827979803085327,autobiographical memory
-1.5110479593276978,autobiographical memory
-2.4995980262756348,autobiographical memory
-3.197467565536499,autobiographical memory
-2.4616565704345703,autobiographical memory
-1.8647069931030273,autobiographical memory
-1.7408677339553833,autobiographical memory
-2.5469868183135986,autobiographical memory
-2.2023236751556396,autobiographical memory
-4.158700942993164,autobiographical memory
-1.1490668058395386,autobiographical memory
-1.0784921646118164,autobiographical memory
-1.8985620737075806,autobiographical memory
-4.135890007019043,autobiographical memory
1.6391850709915161,reading
3.5609092712402344,reading
2.446564197540283,reading
4.077160835266113,reading
4.244284152984619,reading
2.744910955429077,reading
0.8308230042457581,inhibition
-3.0443637371063232,inhibition
0.15143068134784698,inhibition
1.6036654710769653,inhibition
2.0519063472747803,inhibition
2.2026865482330322,inhibition
3.2742719650268555,inhibition
0.5927918553352356,inhibition
1.294359564781189,inhibition
1.455098032951355,inhibition
0.8790844082832336,inhibition
3.8469197750091553,inhibition
3.43385648727417,inhibition
1.0755752325057983,inhibition
3.159280776977539,inhibition
4.277262210845947,inhibition
2.782895803451538,inhibition
0.537490725517273,inhibition
-0.0655793771147728,inhibition
0.16580139100551605,inhibition
1.749799132347107,inhibition
2.021022081375122,inhibition
0.02981363981962204,inhibition
2.9272608757019043,inhibition
1.0180697441101074,inhibition
1.3453129529953003,inhibition
3.851313829421997,inhibition
3.5656678676605225,inhibition
2.011540412902832,inhibition
3.734630823135376,inhibition
0.07769297808408737,inhibition
1.450000524520874,inhibition
0.2621077299118042,inhibition
0.7868644595146179,inhibition
0.8379161357879639,inhibition
2.8765974044799805,inhibition
1.3492523431777954,inhibition
2.3802404403686523,inhibition
2.1071250438690186,inhibition
2.883000373840332,inhibition
3.452315330505371,inhibition
2.852773666381836,inhibition
3.2158329486846924,inhibition
2.3496601581573486,inhibition
0.6221157908439636,inhibition
2.7595067024230957,inhibition
3.3791468143463135,inhibition
4.143640995025635,inhibition
3.25726318359375,inhibition
2.948582172393799,inhibition
3.7323806285858154,inhibition
4.412474155426025,inhibition
0.9845351576805115,inhibition
3.0453553199768066,inhibition
3.500873327255249,inhibition
1.4244970083236694,inhibition
2.9019033908843994,inhibition
2.3841583728790283,inhibition
2.4782724380493164,inhibition
0.869647204875946,inhibition
2.3373804092407227,inhibition
3.851177453994751,inhibition
3.039381980895996,inhibition
3.605527639389038,inhibition
0.10956243425607681,inhibition
1.1236048936843872,inhibition
0.517988383769989,inhibition
1.8164587020874023,inhibition
0.3542313277721405,inhibition
0.48586246371269226,inhibition
-1.0841727256774902,inhibition
0.703705370426178,inhibition
1.4633491039276123,inhibition
1.1640092134475708,inhibition
2.89037823677063,inhibition
2.7243425846099854,inhibition
-1.689073920249939,inhibition
0.13492052257061005,inhibition
4.070277690887451,inhibition
4.4193854331970215,inhibition
3.4353713989257812,inhibition
1.0460667610168457,inhibition
3.8696446418762207,inhibition
4.920016288757324,inhibition
0.7198284268379211,inhibition
2.94966197013855,inhibition
3.79803466796875,inhibition
2.4682652950286865,inhibition
2.4596190452575684,inhibition
3.223109722137451,inhibition
4.016879558563232,inhibition
1.3530139923095703,inhibition
0.6734047532081604,inhibition
1.9899972677230835,inhibition
1.2446244955062866,inhibition
2.6476569175720215,inhibition
3.34366774559021,inhibition
1.03145170211792,inhibition
3.144273042678833,inhibition
2.677335262298584,inhibition
4.168160915374756,inhibition
0.311635285615921,inhibition
1.4524009227752686,inhibition
2.51155161857605,inhibition
1.4780346155166626,inhibition
2.6686604022979736,inhibition
4.027730941772461,inhibition
0.7121183276176453,inhibition
4.122199535369873,inhibition
5.549585819244385,inhibition
1.2158546447753906,inhibition
2.080216407775879,inhibition
0.8271393775939941,inhibition
2.2911739349365234,inhibition
1.6415574550628662,inhibition
1.468275785446167,inhibition
0.3316434621810913,inhibition
0.5809013843536377,inhibition
0.6176028251647949,inhibition
1.8131152391433716,inhibition
4.396469593048096,inhibition
-0.05799052119255066,inhibition
-2.6327221393585205,inhibition
-0.3358219265937805,inhibition
0.8500219583511353,inhibition
1.4973713159561157,inhibition
0.05070172995328903,inhibition
5.819217681884766,inhibition
6.435049057006836,inhibition
5.20817232131958,inhibition
2.949586868286133,inhibition
5.398594856262207,inhibition
4.524251937866211,inhibition
-0.37272870540618896,inhibition
-2.115365743637085,motor
-2.9372458457946777,motor
-0.5124426484107971,motor
-1.9733983278274536,motor
-0.6929059624671936,motor
-0.38166260719299316,motor
-0.3736465871334076,motor
-1.452756643295288,motor
0.6145586371421814,motor
0.7004492282867432,motor
2.628636360168457,motor
1.7556085586547852,motor
0.9250725507736206,motor
1.1955896615982056,motor
0.6677320599555969,motor
0.973118007183075,motor
0.9794662594795227,motor
1.0094528198242188,motor
0.9603604078292847,motor
-0.7820794582366943,motor
0.5855498313903809,motor
-1.5055968761444092,motor
-1.38856041431427,motor
-2.9145145416259766,motor
